state,county,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,demgov16,repgov16,othergov16,repgov14,demgov14,othergov14,total_population,cvap,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,fips
New York,Monroe,136582,188592,22616,114434,185916,33463,226493.0,103400.0,21046.0,187804.0,151306.0,11829.0,,,,93786.0,90840.0,9659.0,749236.0,563895.0,71.3293274749211,14.4979685973445,8.12027185025813,28.6706725250789,8.46075201939042,51.6941257494301,39.5512228456721,15.4919144301662,53568.0,7.3061462144577,9.61641205195993,63.3352850836985,5.79875937346561,58.6125342868968,6.44997474286083,1.0,36055
New York,Montgomery,11301,6595,1158,8046,8106,2034,10357.0,7332.0,1585.0,9499.0,8634.0,1141.0,,,,7199.0,4167.0,701.0,49667.0,37765.0,83.3491050395635,1.34093059778122,12.5616606599956,16.6508949604365,3.39259468057261,50.7359011013349,37.1937101093281,17.6636398413433,44455.0,8.35675630322608,15.5126595216541,84.0346932219724,12.9118403044364,83.1191374303168,40.9386885441765,4.0,36057
New York,Nassau,288313,326088,22566,237862,294661,35628,396732.0,207937.0,37771.0,315708.0,274944.0,51785.0,,,,135472.0,160214.0,9220.0,1356801.0,952270.0,62.1994677185527,10.9865042847109,16.0803242332516,37.8005322814473,21.8218441761172,51.4917073321732,36.8262552872529,16.4083752886385,102044.0,5.80655558513993,9.12175787497392,56.4561146384385,4.7514777793052,51.7314402047616,0.192231316609084,1.0,36059
New York,New York,64929,579013,24997,84810,486172,26245,553432.0,69535.0,50143.0,530131.0,87542.0,55437.0,,,,30695.0,191379.0,18010.0,1634989.0,1165065.0,47.0705307497482,12.5999624462305,25.903905163888,52.9294692502518,28.8934053990577,52.7072047579525,36.4396947013099,14.3837053337974,75513.0,6.86978708134969,12.9962840057109,39.565360372262,1.78406393707172,17.1346435942416,0.0,1.0,36061
New York,Niagara,51961,35559,4882,38158,41837,9018,52114.0,33662.0,8517.0,37279.0,47335.0,9679.0,,,,27649.0,21293.0,1616.0,213374.0,166670.0,86.3146400217459,7.08614920280821,2.60340997497352,13.6853599782541,3.95455866225501,51.3539606512509,35.727876873471,17.2687393965525,50094.0,7.13995381062356,9.12394911835773,76.505514840479,8.23007336598999,75.9869472463596,22.4406266024234,1.0,36063
New York,Oneida,51437,33743,5829,40532,39031,7137,51245.0,32899.0,7768.0,32563.0,42591.0,16758.0,,,,24051.0,21309.0,3167.0,232858.0,176295.0,83.0420256121757,5.66568466619141,5.21347774179972,16.9579743878243,7.64543198000498,50.1726374013347,37.5520703604772,17.4161935600237,49838.0,6.86148103400085,11.8783839545847,76.2125967514036,9.34713216243684,75.1535191308455,32.9839320838904,2.0,36065
New York,Onondaga,83649,112337,12454,69357,117470,17890,143126.0,57174.0,12539.0,87118.0,117230.0,8491.0,,,,51095.0,66125.0,10916.0,468050.0,350870.0,77.6015382971905,10.6527080440124,4.56169212690952,22.3984617028095,7.37250293772033,51.7098600576861,39.515222732614,15.333831855571,55717.0,6.8306125179808,9.46657102229445,65.6797521710426,6.74361182888315,63.6148913771653,12.587521893856,2.0,36067
New York,Ontario,26029,22233,3996,20919,22065,4869,29001.0,20344.0,3346.0,19022.0,29574.0,4095.0,,,,18517.0,10558.0,1466.0,109450.0,84865.0,90.6002740977615,2.29876656007309,4.24211968935587,9.39972590223846,3.75513933302878,50.9319323892188,35.8720877112837,17.8035632709,58070.0,5.51338114395662,7.36555462007998,67.9212271100821,6.58682634730539,67.3059541294769,47.4682899259712,1.0,36069
New York,Orange,76645,68278,7098,58003,70742,11883,87368.0,55727.0,13571.0,80336.0,61944.0,14386.0,,,,43511.0,35943.0,3434.0,376242.0,262350.0,66.0064532933591,9.42930348020689,19.3697141733246,33.9935467066409,10.8209609772434,49.9564110333243,42.161162230692,12.540067297112,71910.0,6.65842295656324,10.5854154073477,71.3026395325408,8.05123347672111,69.1084820001086,22.3406909093835,1.0,36071
New York,Orleans,10936,4470,974,7585,5505,1616,7099.0,8150.0,1320.0,3906.0,11028.0,1635.0,,,,6530.0,2179.0,306.0,41938.0,32630.0,86.7208736706567,6.00171682006772,4.64018312747389,13.2791263293433,3.49086747102866,50.1955267299347,35.7122418808718,16.2167962229958,48731.0,7.42205557553033,13.6757029802997,84.1320087556828,11.0697037684907,83.3326995474769,60.8796026397407,1.0,36073
New York,Oswego,27688,17095,3397,17610,22178,4803,26172.0,18780.0,3583.0,15071.0,28511.0,4595.0,,,,15426.0,10316.0,1749.0,120513.0,93420.0,94.4711358940529,0.761743546339399,2.38065602881017,5.52886410594708,1.89191207587563,49.8942022852306,39.5749836117265,14.266510666899,49571.0,9.14466041301822,13.4599308787383,81.9673358370036,13.2453157125677,82.0736296277139,61.7546618185392,2.0,36075
New York,Otsego,13308,10451,1909,10451,11530,2158,14059.0,9758.0,2119.0,10642.0,13768.0,1526.0,,,,7651.0,5677.0,1675.0,60979.0,49960.0,91.8020958034733,1.68418635923843,3.46184752127782,8.19790419652668,3.58320077403696,51.5948113284901,39.3282933468899,18.534249495728,49689.0,6.87407407407407,9.52619829943064,71.4966515337731,9.25842933593441,71.6921941317586,70.566504441125,7.0,36077
New York,Putnam,27024,19366,2173,20925,18539,4881,24635.0,20588.0,3642.0,21923.0,22648.0,4294.0,,,,14381.0,10673.0,1017.0,99408.0,73605.0,80.7530581039755,2.25233381619186,13.1438113632706,19.2469418960245,12.6297682279092,50.3178818606148,34.7959922742636,14.8559472074682,97606.0,6.16004394799487,7.31413665094813,61.067236165059,5.61196297831192,59.7734493714601,20.549593822084,1.0,36079
New York,Queens,149341,517220,19832,108864,461391,24818,541334.0,99252.0,50621.0,507601.0,115974.0,67632.0,,,,47848.0,169300.0,9182.0,2310011.0,1383305.0,25.6341203570026,17.263380996887,28.0087410839169,74.3658796429974,47.5331069852048,51.5149494959115,37.6816820352804,13.6732249326951,59758.0,7.75986250199612,19.3447061643949,69.4042108864518,10.192109112813,58.0163066861716,0.0,1.0,36081
New York,Rensselaer,33726,32717,5119,24903,35373,7714,43897.0,23577.0,4644.0,37483.0,30766.0,3868.0,,,,23847.0,15556.0,4890.0,159959.0,124290.0,84.2922248826262,5.78335698522746,4.48990053701261,15.7077751173738,4.74121493632743,50.681112034959,38.2016641764452,15.1032452065842,61754.0,6.75413417624432,8.66716942730717,70.6893575264177,7.91241116150863,70.4156252892715,30.5120147526485,2.0,36083
New York,Richmond,101437,74143,5380,66916,75557,11696,108147.0,62979.0,10971.0,57008.0,111879.0,13210.0,,,,32830.0,41313.0,1853.0,473324.0,334695.0,62.6078542393794,9.41638285825354,17.9832419230802,37.3921457606206,21.8723326938841,51.5986934953647,38.1941334054474,14.5369767854577,74021.0,6.20489200912221,11.1188875871,68.6403157180736,7.947699131399,66.4276473849566,0.0,1.0,36085
New York,Rockland,60911,69342,4834,51976,63908,8558,82386.0,41894.0,13769.0,86297.0,0.0,51752.0,,,,31735.0,35762.0,2243.0,322642.0,205960.0,63.5952541826545,11.5304269128012,16.9537753919205,36.4047458173455,21.2873711420088,50.9871622417416,42.9020400319859,14.865392602327,86134.0,7.00636140328777,12.7436732401582,59.5772143043643,7.56987726808125,55.1386786145203,0.717386352334233,1.0,36087
New York,St. Lawrence,19942,16488,2728,13543,20488,3160,22755.0,13633.0,3244.0,12585.0,23713.0,3334.0,,,,11181.0,10506.0,1494.0,111529.0,86265.0,92.1096755104054,2.22094701826431,2.23708631835666,7.89032448959463,4.24194604094002,49.0518161195743,41.5057966986165,15.3834428713608,46313.0,10.0124466934645,11.868424335676,77.2279286397472,11.0535814669073,76.9002041480517,61.9917101407847,4.0,36089
New York,Saratoga,54575,50913,8606,44915,50998,9597,65362.0,42709.0,7047.0,52496.0,54501.0,8121.0,,,,35686.0,23616.0,5675.0,224929.0,172340.0,91.3434906125933,1.45468125497379,2.85912443482165,8.65650938740669,5.1078340276265,50.6399797269361,35.36493738024,15.7854256231967,74080.0,5.39400629355652,5.96608326854644,60.3504181125206,5.59057685514768,61.0649947015189,29.9617043172576,2.0,36091
New York,Schenectady,28953,33747,4580,22952,35330,6651,42649.0,20985.0,4250.0,43201.0,21456.0,3227.0,,,,20591.0,16726.0,4276.0,154845.0,115875.0,74.2897736446124,9.29058090348413,6.56462914527431,25.7102263553876,10.2179598953793,51.3171235751881,37.8139429752333,15.7247570150796,59959.0,7.39537334403854,9.76954096630738,69.4184819476898,6.71520748238916,67.3190078730835,8.15630109806304,2.0,36093
New York,Schoharie,8831,4240,979,6497,5119,1591,6721.0,6606.0,838.0,4722.0,8778.0,665.0,,,,5884.0,2468.0,792.0,31667.0,25425.0,93.5326996557931,1.3894590583257,2.97786339091167,6.4673003442069,2.93049546846875,50.1405248365807,35.5448890011684,18.3787539078536,50607.0,10.1019819126419,11.4818850449469,79.5151184963225,11.259849995253,79.6781543719738,82.8452777184036,2.0,36095
New York,Schuyler,5050,3091,631,3798,3444,904,4075.0,4026.0,728.0,3245.0,5222.0,363.0,,,,3474.0,1751.0,402.0,18336.0,14530.0,95.3370418848168,0.823516579406632,1.72338568935428,4.66295811518324,1.96335078534031,49.9181937172775,32.9788394415358,19.3608202443281,47229.0,7.25697569756976,9.98719590268886,79.1594486706334,9.35887412040657,79.3197810789679,81.1535735702993,6.0,36097
New York,Seneca,7236,5697,1047,5244,6715,1307,7746.0,5364.0,979.0,5587.0,7583.0,919.0,,,,5037.0,3104.0,564.0,35036.0,27670.0,89.4308711040073,4.30699851581231,3.20812878182441,10.5691288959927,2.48316017810252,47.2827948395936,35.9801347185752,17.1994519922366,50073.0,5.28350515463918,14.5201412293372,80.0112341518215,11.8185880250223,78.8114387846291,58.6564920144109,6.0,36099
New York,Steuben,26831,12526,2645,20163,15015,3353,18743.0,20638.0,2947.0,13439.0,27300.0,1589.0,,,,17433.0,7881.0,836.0,98151.0,75210.0,93.8869700767185,1.47731556479302,1.56289798371896,6.11302992328147,2.34230929893735,50.331631873338,35.9028435777526,17.4639076524946,48823.0,7.57617876617128,10.3937561318475,77.6515206981886,10.206128305613,78.6666460949795,60.3707445196484,4.0,36101
New York,Suffolk,350570,303951,26733,243258,287519,55481,390369.0,247200.0,48870.0,277958.0,361691.0,46790.0,,,,150335.0,146615.0,11521.0,1498130.0,1058860.0,69.1811124535254,7.16907077489937,18.176393236902,30.8188875464746,15.4072076522064,50.7819081121131,37.3711894161388,15.2491439327695,90128.0,6.07094298846415,9.99297465019612,65.6152059793533,5.58795385678592,61.9614853011536,2.60113168379817,1.0,36103
New York,Sullivan,15931,12568,1456,11347,14612,2456,16770.0,10641.0,3073.0,12905.0,14908.0,2671.0,,,,9489.0,5637.0,949.0,75818.0,56215.0,72.9523332190245,7.68419108918726,14.9806114642961,27.0476667809755,9.70218154000369,48.8208604816798,35.6828193832599,16.7387691577198,52027.0,10.1494018413363,13.8268577895134,77.6442851754055,11.011301779481,75.8073571411136,74.1653448876165,4.0,36105
New York,Tioga,13260,7526,1513,11160,8544,1897,10661.0,10345.0,1549.0,7048.0,13415.0,2092.0,,,,7343.0,4743.0,806.0,49649.0,38525.0,95.4540876956233,0.713005297186247,1.69590525488932,4.54591230437673,2.22965215815021,50.5548953654656,34.4659509758505,17.9258393925356,58115.0,6.72060497641893,9.75386638460879,74.9635516423201,9.6242662614344,75.0573582431989,65.6586797066015,2.0,36107
New York,Tompkins,10371,28890,3417,10191,24872,4607,30349.0,8815.0,3867.0,29106.0,11579.0,2346.0,,,,5470.0,12937.0,3695.0,104268.0,79910.0,77.7860896919477,3.58499251927725,4.724364138566,22.2139103080523,12.7872405723712,50.8142478996432,49.5665017071393,12.1763148808839,54133.0,5.36712919664841,5.495592129521,48.3977474608655,5.0783798209026,50.469488208433,43.3431137017053,3.0,36109
New York,Ulster,34006,42101,5248,25572,43837,8906,49930.0,25021.0,7300.0,43117.0,34845.0,4289.0,,,,22765.0,20328.0,5709.0,180505.0,141090.0,80.2182765020359,5.24140605523393,9.62965014819534,19.7817234979641,7.60643749480624,50.3443117919171,34.5663555026177,17.3707099526329,60393.0,8.53296609445725,9.91590125179243,69.0291826531799,8.01027621960799,66.9377420040476,46.0401220868746,3.0,36111
New York,Warren,15751,13091,2566,12925,14276,2377,17885.0,11164.0,2667.0,7831.0,19388.0,4497.0,,,,9865.0,6110.0,1603.0,64911.0,51680.0,94.4416200643959,1.13540077952889,2.21688157631218,5.55837993560414,3.39849948390874,50.9559242655328,32.641616983254,19.7639845326678,57174.0,6.01573885164675,8.83612054239862,71.5831206900188,8.25932700147645,71.4537561427092,33.9294139132817,3.0,36113
New York,Washington,13610,9098,1820,9793,10993,2309,13246.0,9787.0,1740.0,6242.0,15990.0,2541.0,,,,8213.0,4475.0,1276.0,62465.0,49640.0,92.7383334667414,2.85920115264548,2.53101736972705,7.26166653325862,2.2140398623229,48.2782358120548,34.2447770751621,17.1776194669015,51449.0,8.0715059588299,11.4747510827343,79.7539849086931,10.4711293282177,79.3651550175154,67.8989496330043,3.0,36115
